TimeStamp,Date,Time,SQF,Main,Description,Temperature,Humidity,Clouds,Rain,Wind Speed
1.60592E+12,21,06:08:12,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:08:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:10:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:12:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:14:49,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:16:54,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:18:59,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:20:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:23:11,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:25:16,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:27:21,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:29:27,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:31:33,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:33:38,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:34:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:36:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:39:55,168,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:42:00,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:42:40,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:44:40,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:46:40,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:48:40,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:50:40,166,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:54:32,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:54:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:56:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,06:58:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:00:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:02:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:04:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:06:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:08:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:10:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:12:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:15:37,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:16:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:18:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:22:04,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:22:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:24:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:28:19,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:28:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:30:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:34:36,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:34:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:36:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:38:40,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:40:52,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:42:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60592E+12,21,07:45:03,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:47:10,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:48:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:50:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:52:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:54:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:56:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,07:58:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:00:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:02:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:05:58,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:06:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:08:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:12:14,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:14:29,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:16:35,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:16:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:18:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:20:56,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:22:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:25:11,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:27:17,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:29:23,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:31:28,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:33:33,165,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:35:39,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:37:45,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:38:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:40:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:42:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:44:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:46:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:48:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:50:40,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:54:33,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:54:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:56:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,08:58:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:00:51,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:02:56,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:05:02,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:07:06,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:09:12,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:10:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:12:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:14:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:16:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:18:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:20:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:22:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:24:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:26:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:28:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:30:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:32:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:34:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:36:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:39:34,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:41:39,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:42:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:45:50,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:47:55,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:50:01,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:50:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:54:12,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:56:18,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:58:24,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,09:58:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:02:33,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:02:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:04:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:06:53,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:08:40,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:11:10,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:13:15,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:15:21,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:17:36,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:19:42,164,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:21:57,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:24:02,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:26:08,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:26:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:28:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:30:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60593E+12,21,10:32:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:34:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:36:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:38:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:40:56,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:42:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:45:08,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:46:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:49:18,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:51:23,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:53:29,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:55:38,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:57:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,10:58:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:01:51,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:04:00,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:04:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:08:23,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:08:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:10:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:12:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:14:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:17:06,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:18:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:21:14,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:22:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:25:35,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:27:41,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:29:46,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:30:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:33:57,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:36:02,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:38:08,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:40:14,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:40:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:44:25,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:44:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:46:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:48:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:50:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:52:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:54:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:56:57,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,11:58:40,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:01:27,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:02:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:05:49,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:07:54,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:10:00,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:12:24,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:14:26,162,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:16:36,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:16:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:18:42,163,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:20:47,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:22:52,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:24:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:26:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:28:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:30:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:32:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:35:35,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:37:41,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:39:47,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:40:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:43:58,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:44:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:48:18,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:48:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:52:29,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:52:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:56:39,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:56:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,12:58:45,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:00:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:02:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:05:42,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:07:50,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:08:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:10:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:14:03,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:14:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:16:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60594E+12,21,13:18:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:22:34,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:22:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:24:42,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:26:46,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:28:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:31:06,155,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:33:20,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:34:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:37:29,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:38:40,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:41:41,154,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:43:50,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:45:55,154,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:48:01,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:50:06,154,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:52:11,155,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:54:17,154,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:56:22,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:58:28,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,13:58:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:00:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:02:50,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:04:55,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:07:03,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:08:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:11:10,155,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:12:40,155,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:15:24,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:17:27,155,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:19:32,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:21:38,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:22:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:25:58,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:28:05,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:30:09,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:32:15,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:32:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:34:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:38:31,156,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:40:36,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:40:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:42:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:44:48,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:46:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:48:58,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:50:40,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:53:09,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:55:14,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:57:20,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,14:58:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:00:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:02:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:05:52,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:07:57,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:08:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:10:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:12:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:16:29,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:16:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:18:44,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:21:03,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:22:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:25:13,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:26:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:29:25,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:30:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:33:34,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:35:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:37:44,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:38:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:42:01,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:42:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:44:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:46:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:50:32,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:52:38,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:52:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:54:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:56:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,15:59:09,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,16:00:40,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,16:03:22,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60595E+12,21,16:04:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:07:41,161,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:09:56,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:10:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:12:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:14:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:16:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:18:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:20:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:22:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:24:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:26:55,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:28:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:31:07,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:33:14,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:35:17,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:37:23,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:39:28,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:40:40,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:43:41,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:45:44,160,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:47:50,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:49:55,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:52:00,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:52:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:54:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:58:17,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,16:58:40,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,17:02:28,157,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,17:04:33,158,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,17:06:39,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,17:06:40,159,Haze,haze,21.83,37,0,No Rain,4.6
1.60596E+12,21,17:08:44,158,Haze,haze,21.83,37,0,No Rain,4.6
